@context,@type,url,sameAs,contactPoint,alternateName,name,itemListElement,address,image,description,telephone,contactPoint_@type,contactPoint_contactType,contactPoint_email,contactPoint_url,itemListElement_item_name,itemListElement_position,itemListElement_@type,itemListElement_item_@id,address_addressLocality,address_streetAddress,address_addressRegion,address_postalCode,address_@type
https://schema.org,LocalBusiness,,,,,Community Based Coalition / Day Reporting Center (DRC),,,https://www.foodpantries.org/gallery/no_photo_6.jpg,"This DRC is located at the Chico Parole Unit and offers programs to help clients continue their education and obtain counseling services. Some of the programs offered include GED preparation, computer literacy, life skills classes, resume/interview workshops, substance abuse treatment, anger management classes, and referrals to sober living/transitional housing.  They also have a food pantry and clothing closet. Operated by the Butte County Office of Education (BCOE). Hours: Monday - Friday 8:00am - 4:00pm...",(530) 879-7527,,,,,,,,,Chico,1370 Ridgewood Drive,CA,95973,PostalAddress
https://schema.org,LocalBusiness,,,,,Emmanual Church,,,https://www.foodpantries.org/gallery/38358_emmanual-church_udm.jpg,Food Hours:Last names A-K 1st and 4th Friday of the month. Last names L-V 2nd and 4th Friday of the month  Celebrate recovery at 6:pm,(562) 533-6820,,,,,,,,,Paramount,15941 Virginia Ave,CA,90723,PostalAddress
https://schema.org,LocalBusiness,,,,,Loaves and Fishes Pas Robles,,,https://www.foodpantries.org/gallery/32551_ca-loaves_and_fishes_pas_robles_nro.gif,Provides emergency food and motel vouchers for the needy and homeless.  Pantry Hours:Monday - Wednesday and Friday2:00pm - 4:00pm (except holidays)Thursday5:30pm - 7:00pm,(805) 238-4742,,,,,,,,,Paso Robles,2650 Spring Street,CA,93446,PostalAddress
https://schema.org,LocalBusiness,,,,,Calvary Pico Rivera Community Outreach,,,https://www.foodpantries.org/gallery/37821_corys_kitche-Pico_R-90660_cqf.jpg,"Food pantry.Hours:1st and 3rd Thursday of the month12:30pm - 1:30pmFor more information, please call. ",(562) 777-5134,,,,,,,,,Pico Rivera,4211 Columbia Ave,CA,90660,PostalAddress
https://schema.org,LocalBusiness,,,,,Mexican American Opportunity Foudation - MAOF,,,https://www.foodpantries.org/gallery/no_photo_5.jpg,"Since 1963, MAOF has been providing comprehensive human services to all Californians through programs in early childhood education and family services, job-training, financial literacy, Food Bank, and senior lifestyle programs.Under Senior Department called SHIA. Please call for more information. ...",(323) 890-9600,,,,,,,,,Montebello,401 N Garfield Ave,CA,90640,PostalAddress
https://schema.org,LocalBusiness,,,,,Food Help,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"Food Distribution Hour:Saturday9:00am to 12:00pmFor more information, please call....",(562) 862-2438,,,,,,,,,Downey,10909 New Street,CA,90241,PostalAddress
https://schema.org,LocalBusiness,,,,,San Gabriel Valley Service Center ,,,https://www.foodpantries.org/gallery/no_photo_5.jpg,"The Los Angeles Regional Food Bank provides food to low-income seniors (60+). Requirements: Income verification and picture identification are required to receive the food.Food Pantry Hours:4th Monday of every month9:00am - 11:00amFor more information, please call. ...",(626) 575-5431,,,,,,,,,South El Monte,1441 Santa Anita Avenue,CA,91733,PostalAddress
https://schema.org,LocalBusiness,,,,,God Provides Food Bank - Native American Food Bank,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"Regional Native American Food Bank serving all communities throughout  Southern California. We distribute 100 lb family pack program for  agencies support, aide with food distributions to local pantries,  homeless outreaches, support local government with emergency food  source, youth organizations,  and veteran support. HoursMonday - Friday8:00am - 4:00pmSaturday 8:00am - 2:00pmOpen most holidays.For more information, please call. ...",(626) 442-4273,,,,,,,,,South El Monte,2453 Troy Ave.,CA,91733,PostalAddress
https://schema.org,LocalBusiness,,,,,St Dominic Savio Church,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"Food Distribution Hours:Every Thursday 8:00am to 10:00amCanned foods, bread and meats....",(562) 920-7796,,,,,,,,,Bellflower,13400 Bellflower BLVD,CA,90706,PostalAddress
https://schema.org,LocalBusiness,,,,,PICES - Pittsburg Emergency Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,Community Presbyterian Church of Pittsburg (CPC Pitssburg) is a member of PICES. We have also recently partnered with the Antioch Ministerial Food Bank - currently dispersing food at St. Andrew's Lutheran Church in Antioch.We bring food for the Food Banks on the first Sunday of the month and we take the 2-cents-a-meal offering on the third Sunday of the month.,,,,,,,,,,Pittsburg,585 West 10th Street,CA,94565,PostalAddress
https://schema.org,LocalBusiness,,,,,Pittsburg Seventh Day Adventist Church Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,"&nbsp;Walk-ins accepted Food pantry Hours:Thursday except the 1st Thursday of the month 9:00am - 10:30amEmergency food available by appointment.For more information, please call. ",(925) 292-4960,,,,,,,,,Pittsburg,900 Los Medanos Street,CA,94565,PostalAddress
https://schema.org,LocalBusiness,,,,,Church of Good Shepherd - St. Vincent de Paul Food Pantry,,,https://www.foodpantries.org/gallery/33520_church-of-good-shepherd-st-vincent-de-paul-food-pantry_lju.jpg,"Food pantry hours: Saturday, 10-Noon",(925) 432-6404,,,,,,,,,Pittsburg,3200 Harbor Street,CA,94565,PostalAddress
https://schema.org,LocalBusiness,,,,,Pentecostals of the Bay Area Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,"Walk in pantry.Hours:1rst and 2nd Thursday each month in the church parking lot.  Food Bag: 1st and 3rd Thursday of the month 5:30pm - 6:30pm (Church Cafeteria)For more information, please call. ",925-439-3660,,,,,,,,,Pittsburg,310 Central Avenue,CA,94565,PostalAddress
https://schema.org,LocalBusiness,,,,,Placentia Human Services,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,Provides a food pantry.  Pantry Hours: 2nd Thursday 9:00am - 4:00pm Emergency Food every last Wednesday 9:00am - 1:00pm,714-986-2333,,,,,,,,,Placentia,974 S. Melrose St.,CA,92870,PostalAddress
https://schema.org,LocalBusiness,,,,,Iglesia Cristiana Vida Nueva,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,Provides a food pantry.  Pantry Hours: Saturday 9:00am - 12:00pm,(714) 524-8830,,,,,,,,,Placentia,143 S. Main St,CA,92870,PostalAddress
https://schema.org,LocalBusiness,,,,,Rose Drive Friends Church,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"The Food Pantry Hours:Wednesday 4:00pm -5:30 pmSaturday 9:00am -11:00am  Provides: Pre-bagged non-perishable food items and a chance to speak/pray with a pastor. For more information, please call. ...",(714) 528-6496,,,,,,,,,Yorba Linda,4221 Rose Dr.,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,Yorba Linda Vineyard,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,Provides a food pantry.  Pantry Hours: Wednesday 5:00pm - 7:00pmFriday 9:00 - 11:00am Sunday 11:30am - 12:30pm...,(714) 749-7425,,,,,,,,,Yorba Linda,16800 E. Imperial Hwy,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,City of Yorba Linda,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,Provides a food pantry.  Pantry Hours: 3rd Thursday of the month 8:30am-930am Bread and Bakery Monday - Friday 8:00am...,714 961-7181,,,,,,,,,Yorba Linda,4501 Casa Loma Ave,CA,92886,PostalAddress
https://schema.org,LocalBusiness,,,,,Southlands Church,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"Provides a food pantry.  On the last Saturdays of even months, we gather together at Southlands to distribute food to needy families. Come help unpack and organize food for distribution as well as engage and pray with the families. (Spanish speakers especially welcome.)Pantry hours: Last Saturday of every other month - April, June, August, October, December, February...",714-982-5055,,,,,,,,,Brea,2950 E Imperial Hwy,CA,92821,PostalAddress
https://schema.org,LocalBusiness,,,,,Family Support Network,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,"Hours:Monday - Friday8:00am to 4:00pm Food is only for families whose children have special needs. The family must have a signed referral from an agency worker(e.g. social worker, therapist, RCOC employee, public health nurse).  Referral forms are available by calling our Resource Specialist.  ...",714-447-3301,,,,,,,,,Fullerton,1015 S Placentia Ave.,CA,92831,PostalAddress
https://schema.org,LocalBusiness,,,,,Pleasant Hill Seventh Day Adventist Church - Food Pantry,,,https://www.foodpantries.org/gallery/33497_food-pantry-at-pleasant-hill-seventh-day-adventist-church_xun.jpg,"Serves  Pleasant Hill, Concord, and Pacheco residents.Food Pantry Hours: Tuesday11:00am - 4:00pmThursday10:00am - 12:00pm 1:00pm - 2:00pmFor more information, please call. ",(925) 934-5803,,,,,,,,,Pleasant Hill,800 Grayson Road,CA,94523,PostalAddress
https://schema.org,LocalBusiness,,,,,Cambridge Elementary - Pantry,,,https://www.foodpantries.org/gallery/no_photo_7.jpg,"COMMUNITY PRODUCE PROGRAM - FREE PRODUCEWe provide FREE FRESH PRODUCE to low-income family twice a week. Please bring 2 bags with handle.HOURS1st and 3rd Saturday12:00pm - 1:00pmPROGRAMA COMUNITARIO DE HORTALIZAS - GRATISOfrecemos HORTALIZAS FRESCAS Y GRATIS a familias de pocos recursos, dos veces por semana. Por favor, traer 2 funda, envoltura o bolso de 2 manijas....",925-686-4749,,,,,,,,,Concord,1135 Lacey Lane,CA,94520,PostalAddress
https://schema.org,LocalBusiness,,,,,Parkhaven Baptist Church Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Pantry Hours: Tuesday4:00pm  - 5:00pm Volunteers and Donations: Are welcome. We serve approximately 1000 people every month. Come serve with us!For more information, please call. ...",(925) 671-0702,,,,,,,,,Concord,1187 Meadow Lane,CA,94520,PostalAddress
https://schema.org,LocalBusiness,,,,,La Clinica de la Raza - Pantry,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"COMMUNITY PRODUCE PROGRAM - FREE PRODUCEWe provide FREE FRESH PRODUCE to low-income family twice a week. Please bring 2 bags with handle.HOURS1st and 3rd Saturday10:00am - 11:00amPROGRAMA COMUNITARIO DE HORTALIZAS - GRATISOfrecemos HORTALIZAS FRESCAS Y GRATIS a familias de pocos recursos, dos veces por semana. Por favor, traer 2 funda, envoltura o bolso de 2 manijas.HORARIO...",925-363-2005,,,,,,,,,Concord,2000 Sierra,CA,94518,PostalAddress
https://schema.org,LocalBusiness,,,,,Hands of Hope - Walnut Creek Church of Christ Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"Pantry Hours: Thursday10:00am - 12:00pm Se habla espaÃ±ol. For more information, please call. ...",(925) 825-7810,,,,,,,,,Walnut Creek,500 Minert Road,CA,94598,PostalAddress
https://schema.org,LocalBusiness,,,,,Monument Crisis Center,,,https://www.foodpantries.org/gallery/no_photo_6.jpg,"FOOD PROGRAM (SENIOR)Low-income individuals aged 55 and older, will receive FREE groceries, two times per moth. Only one senior per household.Requirements:Bring a picture ID (Identificacion con Foto)Proof of address (PG&amp;E bill) (Comprobante de direccion domiciliaria)Birth certificates for children in your household (Partida de nacimiento para cada niÃ±o que vive en el hogar)Proof of income or assistance (Ex: check stub, letter of assistance) (Comprobante de salario o ayuda...",(925) 825-7751,,,,,,,,,Concord,1990 Market Street,CA,94520,PostalAddress
https://schema.org,LocalBusiness,,,,,Valley Pregnancy Center (VPC) - Dublin,,,https://www.foodpantries.org/gallery/no_photo_1.jpg,"Provides medical and counseling help to uninsured pregnant women. Services include medical care, prenatal education, individual and group counseling, pregnancy testing, parenting instruction, abstinence education, clothing pantry for clients, and referrals. Services are free. Call to schedule an appointment. Hours: Monday - Wednesday 9:00am - 5:00pm Thursday 9:00am - 7:00pm",(925) 425-0414,,,,,,,,,Pleasanton,"5776 Stoneridge Mall Road, Suite 200",CA,94588,PostalAddress
https://schema.org,LocalBusiness,,,,,Open Heart Kitchen  ,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"Please see website all our meal program sites/information. We are a soup kitchen.Valor Crossing Hours:Saturday12:00pm - 2:00pmLynnewood United Methodist Church4444 Black Ave.Pleasanton, CA 94566Hours:Sunday3:30pm - 5:30pmFor more information, please call. ...",(925) 580-6793,,,,,,,,,Dublin,7500 St. Patrick Way,CA,94568,PostalAddress
https://schema.org,LocalBusiness,,,,,Tri-City Volunteers,,,https://www.foodpantries.org/gallery/no_photo_8.jpg,"Residents of Fremont, Newark, and Union City are eligible to receive food from us. We are currently primarily serving clients from households whose income falls below 50% of the median income in Alameda County, based on the number of people in the household. Click here&nbsp; to see these limits. In addition, if you are homeless, you may come in once per day to receive a prepared brown bag lunch from us.However, we will not turn away anyone who comes to us in need. We request only that you do not utilize our services unnecessarily, as...",(510) 793-4583,,,,,,,,,Fremont,37350 Joseph Street,CA,94536,PostalAddress
https://schema.org,LocalBusiness,,,,,New Life Christian Church Food Pantry,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Hour: Thursday 5:00pm  -6:30pm Optional church service and distribution of initial set of food-line numbers.  Food give-away.  Be sure to go to BACK out of the building. (It can appear closed from the front.) Food quality quite abundant. Bring lots of sturdy bags---and a cart if you have one.For more information, please call....",(510) 889-1304,,,,,,,,,Hayward,1265 B Street,CA,94541,PostalAddress
https://schema.org,LocalBusiness,,,,,South Hayward Parish,,,https://www.foodpantries.org/gallery/no_photo_4.jpg,"Our food pantry or food bank provides emergency food for individuals and families. Short term food supplies available for individuals/families in need of assistance.Hours:Tuesday - Friday  8:30am - 5:30pmFor more information, please call. ...",(510) 785-3663,,,,,,,,,Hayward,27287 Patrick Ave.,CA,94544,PostalAddress
https://schema.org,LocalBusiness,,,,,Community of Grace - Hayward,,,https://www.foodpantries.org/gallery/no_photo_3.jpg,"Offer food pantry Hours:Wednesday11:00am - 12:00pmRecovery programs for sexual addiction, co-dependency, and more. Requirements:Picture ID.Must live in Hayward, San Lorenzo, or Castro ValleyAlso serves Castro Valley and San Lorenzo. For more information, please call....",(510) 783-8062,,,,,,,,,Hayward,380 Elmhurst Street,CA,94544,PostalAddress
https://schema.org,LocalBusiness,,,,,Inland Valley Hope Partners,,,https://www.foodpantries.org/gallery/33605_inland-valley-hope-partners_phr.jpg,"Hours:Monday - Thurday9:00am - 3:00pmEmergency Food Assistance; location in Ontario, Pomona, Claremont and San DimasEmergency Housing Program. For more information, please call. ",(909) 622-3806,,,,,,,,,Pomona,1753 N. Park Ave.,CA,91768,PostalAddress
https://schema.org,LocalBusiness,,,,,CUSH Foundation,,,https://www.foodpantries.org/gallery/33743_cush-foundation_pwd.png, The Human Services Program is devoted to providing programs and/or services that support individuals and families in resolving problems and improving their quality of life.  Some of our services include:      Uplifting the community by providing hunger relief through our bi-monthly Feeding our Friends distribution of food to needy families.     Implementing programs and/or services that satisfy gaps of need for the under-served.     Partnering with community leaders and organizations through the annual Christmas Collabo,(909) 621-5369,,,,,,,,,Pomona,2343 N. San Antonio Avenue,CA,91767,PostalAddress
https://schema.org,LocalBusiness,,,,,God Provides Ministry Food Bank,,,https://www.foodpantries.org/gallery/38335_god-provides-ministry-food-bank_xst.jfif,"Serves: The greater Los Angeles and Inland Empire.  Free Lunch Program 100 lb Family Pack Program Group homes and sober living food support Pantries pick up program Direct support for LASD food outreaches.  Hours: Monday - Saturday 8:00am - 4:00pmFor more information, please call. ",(626) 200-0356,,,,,,,,,Pomona,284 E. Holt Ave.,CA,91767,PostalAddress
https://schema.org,LocalBusiness,,,,,Pomona Salvation Army Emergency Food,,,https://www.foodpantries.org/gallery/no_photo_10.jpg,"Monthly assistance food emergency program. Provides monthly assistance to homeless individuals or families and once-every-two-months assistance to those with an address. Participants are given a box of food generally including meat, bread, eggs, and miscellaneous foodstuffs, depending on availability. Bus vouchers are also available.Hours: Mondays through Fridays 8am to 12 noon, 1pm to 4pm. ",(909) 623-1579,,,,,,,,,Pomona,490 E. La Verne Ave.,CA,91767,PostalAddress
https://schema.org,LocalBusiness,,,,,For Christ's Sake Economic Development Corporation Pomona,,,https://www.foodpantries.org/gallery/no_photo_9.jpg,"Emergency food assistanceWalk in at the specified time to receive food. Call to confirm current distribution times.Other Services1. Providing programs for at-risk youth;2. Educational and tutoring programs for all ages;3. Feeding those who need food;4. Conducting vocational training forDrop-outs, disadvantaged, and displaced individuals;5. Providing and developing jobs;6. Providing educational assistance;7. Providing housing for the homelessand low-moderate income individuals;8. Pr",(909) 622-0094,,,,,,,,,Pomona,727 W 12th Street,CA,91766,PostalAddress
